NodeIdentifier1,NodeIdentifier2,InTestSet
ERK7,ERK7_S331,False
ERK7,ERK7_S362,False
ERK7,ERK7_S379,False
ERK7,ERK7_T175,False
ERK7,ERK7_T381,False
ERK7,ERK7_Y177,False
PKACA,ERM_S367,False
FAM20C,ERO1L_S145,False
CDK2,ETAA16_S111,False
CDK2,ETAA16_S95,False
PKACA,ETV1_S216,False
PKACA,ETV1_S334,False
CDK3,EVI1_S436,False
CK2A1,EVI1_S538,False
CK2A1,EVI1_S858,False
PKCA,EWS_S266,False
ATM,EWS_T79,False
ATR,EWS_T79,False
ERK1,EWS_T79,False
ERK2,EWS_T79,False
JNK1 iso2,EWS_T79,False
P38A,EWS_T79,False
P38B,EWS_T79,False
Src,EWS_Y278,False
AMPKA1,EXO1_S746,False
Chk1,EXO1_S746,False
ERK1,EXOC7_S250,False
ERK2,EXOC7_S250,False
CK2A1,EXOSC9_S392,False
CK2A1,EXOSC9_S394,False
Akt1,EYA1_S299,False
Src,EYA3_S138,False
Src,EYA3_S157,False
ATM,EYA3_S266,False
Src,EYA3_S438,False
Src,EYA3_Y105,False
Src,EYA3_Y108,False
Src,EYA3_Y208,False
Src,EYA3_Y237,False
Src,EYA3_Y325,False
Src,EYA3_Y426,False
Src,EYA3_Y508,False
Src,EYA3_Y532,False
Src,EYA3_Y67,False
Src,EYA3_Y72,False
Src,EYA3_Y77,False
Src,EYA3_Y90,False
ATM,EZH2 iso2_S734,False
Akt1,EZH2_S21,False
MELK,EZH2_S220,False
GSK3B,EZH2_S363,False
PKCI,EZH2_S690,False
AMPKA1,EZH2_T311,False
CDK1,EZH2_T345,False
CDK2,EZH2_T345,False
GSK3B,EZH2_T367,False
P38A,EZH2_T367,False
CDK2,EZH2_T416,False
CDK1,EZH2_T487,False
PKCI,EZH2_T487,False
JAK3,EZH2_Y244,False
JAK2,EZH2_Y641,False
CDK2,Ebp1_S34,False
PKCA,Ebp1_S360,False
PKCD,Ebp1_S360,False
PAK1,Ebp1_T261,False
PKCA,Ebp1_T366,False
GRK2,Epac1 iso3_S108,False
PKCA,EphA2_S892,False
PKCZ,EphA2_S892,False
Akt1,EphA2_S897,False
EphA2,EphA2_Y575,False
EphA2,EphA2_Y588,False
EphA2,EphA2_Y594,False
EphA2,EphA2_Y628,False
EphA2,EphA2_Y694,False
EphA2,EphA2_Y735,False
EphA2,EphA2_Y772,False
EphA2,EphA2_Y921,False
EphA2,EphA2_Y960,False
EphA4,EphA4_Y596,False
EphA4,EphA4_Y602,False
EphA4,EphA4_Y779,False
EphB3,EphB3_Y614,False
Btk,Etk_Y216,False
ITK,Etk_Y216,False
TEC,Etk_Y216,False
Src,Etk_Y566,False
CAMK2A,Ets-1_S251,False
CAMK2A,Ets-1_S257,False
GSK3B,Ets-1_S269,False
CAMK2A,Ets-1_S282,False
CAMK2A,Ets-1_S285,False
GSK3B,Ets-1_T265,False
ERK5,Ets-1_T38,False
Src,Ets-1_Y283,False
Yes,Ets-1_Y283,False
CDK10,Ets-2_S220,False
CDK10,Ets-2_S225,False
CAMK2A,Ets-2_S246,False
CAMK2A,Ets-2_S310,False
CAMK2A,Ets-2_S313,False
NDR1,Exportin-1_S1055,False
CDK1,Exportin-1_S391,False
PKACA,Ezrin_S66,False
Akt2,Ezrin_T567,False
Cot,Ezrin_T567,False
GRK2,Ezrin_T567,False
HGK,Ezrin_T567,False
LOK,Ezrin_T567,False
LRRK2,Ezrin_T567,False
MST4,Ezrin_T567,False
PKCA,Ezrin_T567,False
PKCI,Ezrin_T567,False
PKCT,Ezrin_T567,False
ROCK1,Ezrin_T567,False
SLK,Ezrin_T567,False
EGFR,Ezrin_Y146,False
Fer,Ezrin_Y146,False
Src,Ezrin_Y146,False
EGFR,Ezrin_Y354,False
Fer,Ezrin_Y354,False
Fer,Ezrin_Y478,False
Src,Ezrin_Y478,False
P38A,F3_S285,False
PKCA,F3_S285,False
P38A,F3_S290,False
PKCA,F3_S290,False
CK1A,FADD_S194,False
MEKK1,FADD_S194,False
MKK7,FADD_S194,False
CK2B,FADD_S200,False
AurA,FADD_S203,False
AurA,FAF1_S289,False
CK2A1,FAF1_S289,False
AurA,FAF1_S291,False
CK2A1,FAF1_S291,False
IKKE,FAF1_S556,False
Akt1,FAF1_S582,False
Akt1,FAK_S695,False
ROCK1,FAK_S732,False
CDK5,FAK_S910,False
Akt1,FAK_T700,False
Etk,FAK_Y1007,False
EGFR,FAK_Y194,False
Etk,FAK_Y194,False
Met,FAK_Y194,False
PDGFRB,FAK_Y194,False
Src,FAK_Y194,False
FAK,FAK_Y397,False
FGR,FAK_Y397,False
Met,FAK_Y397,False
Src,FAK_Y397,False
FAK,FAK_Y407,False
Met,FAK_Y407,False
Pyk2,FAK_Y407,False
Src,FAK_Y407,False
Src,FAK_Y441,False
EGFR,FAK_Y5,False
Met,FAK_Y5,False
PDGFRB,FAK_Y5,False
Etk,FAK_Y576,False
FAK,FAK_Y576,False
FGR,FAK_Y576,False
Met,FAK_Y576,False
Ret,FAK_Y576,False
Src,FAK_Y576,False
FAK,FAK_Y577,False
Met,FAK_Y577,False
Ret,FAK_Y577,False
Src,FAK_Y577,False
Etk,FAK_Y742,False
Src,FAK_Y742,False
Etk,FAK_Y861,False
Met,FAK_Y861,False
Ret,FAK_Y861,False
Src,FAK_Y861,False
Yes,FAK_Y861,False
Etk,FAK_Y898,False
Src,FAK_Y898,False
Etk,FAK_Y925,False
FGR,FAK_Y925,False
Met,FAK_Y925,False
Ret,FAK_Y925,False
Src,FAK_Y925,False
Yes,FAK_Y925,False
Abl,FAM105B_Y56,False
CDK2,FAM122A_S143,False
Chk1,FAM122A_S37,False
EGFR,FAM129B_Y593,False
CAMK2B,FAM134B_S151,False
PKACA,FAM160B2_S325,False
CDK2,FAM168B_T57,False
ERK1,FAM195B_S21,False
ERK2,FAM195B_S21,False
ERK1,FAM195B_T30,False
ERK2,FAM195B_T30,False
FAM20C,FAM20C_S106,False
KIS,FAM64A_S131,False
Src,FAM82A2_Y176,False
PRKD1,FAM83G_S356,False
Akt1,FANCA_S1149,False
ATR,FANCA_S1449,False
AurA,FANCA_S165,False
AMPKA1,FANCA_S347,False
NEK2,FANCA_T351,False
ATM,FANCD2_S222,False
Chk1,FANCD2_S331,False
ATM,FANCD2_S717,False
CK2A1,FANCD2_S882,False
CK2A1,FANCD2_S886,False
CK2A1,FANCD2_S891,False
CK2A1,FANCD2_S898,False
ATR,FANCD2_T596,False
ATR,FANCD2_T608,False
ATM,FANCD2_T691,False
ATR,FANCD2_T691,False
CK2A1,FANCD2_T884,False
CK2A1,FANCD2_T896,False
Chk1,FANCE_S374,False
Chk1,FANCE_T346,False
CDK1,FANCG_S387,False
ATM,FANCI_S1121,False
ATM,FANCI_S556,False
ATR,FANCI_S556,False
ATR,FANCI_S559,False
ATR,FANCI_S565,False
ATM,FANCI_S730,False
ATM,FANCI_S972,False
GSK3B,FANCL_T178,False
ATR,FANCM_S1045,False
ATR,FARSLA_S301,False
Src,FBP1_Y268,False
Src,FBP1_Y58,False
Pim2,FBPase_S144,False
ULK1,FBPase_S63,False
ULK1,FBPase_S88,False
CAMK2A,FBX43_T234,False
PLK1,FBX5_S145,False
PLK1,FBX5_S149,False
CDK2,FBXL11_T550,False
ATM,FBXL11_T632,False
GSK3A,FBXL20_S139,False
GSK3A,FBXL20_S143,False
GSK3B,FBXL20_S143,False
GSK3A,FBXL20_S251,False
GSK3B,FBXL20_S251,False
GSK3A,FBXL20_S255,False
GSK3B,FBXL20_S421,False
GSK3A,FBXL20_S425,False
GSK3B,FBXL20_S425,False
GSK3A,FBXL20_T417,False
GSK3B,FBXL20_T417,False
GSK3B,FBXL21_T33,False
GSK3B,FBXL2_T404,False
CDK5,FBXO22_S160,False
CDK5,FBXO22_S162,False
PKCD,FBXO25_S178,False
ATM,FBXO31_S278,False
Akt1,FBXO31_S33,False
GSK3B,FBXO4_S12,False
PKCA,FBXW7_S10,False
ERK1,FBXW7_S176,False
ERK2,FBXW7_S176,False
PLK2,FBXW7_S176,False
PKCI,FBXW7_S18,False
SGK1,FBXW7_S227,False
PLK2,FBXW7_S25,False
ATM,FBXW7_S26,False
PLK2,FBXW7_S349,False
ERK1,FBXW7_T205,False
ERK2,FBXW7_T205,False
GSK3B,FCAR_S284,False
PKACA,FCER1G_S69,False
PKCD,FCER1G_S69,False
Syk,FCGR2A_Y281,False
BLK,FCGR2A_Y288,False
Fyn,FCGR2A_Y288,False
LYN,FCGR2A_Y304,False
Syk,FCGR2A_Y304,False
BLK,FCGR2B_Y292,False
Fyn,FCGR2B_Y292,False
LYN,FCGR2B_Y292,False
Syk,FCGR2C_Y287,False
BLK,FCGR2C_Y310,False
LYN,FCGR2C_Y310,False
Src,FCRL3_Y650,False
Src,FCRL3_Y662,False
Src,FCRL3_Y692,False
Src,FCRL3_Y722,False
CDK1,FEN1_S187,False
Chk1,FEN1_T195,False
FAM20C,FETUA_S330,False
MARK1,FEZ1_S58,False
MARK2,FEZ1_S58,False
MARK3,FEZ1_S58,False
CK2A1,FGA_S542,False
CK2A1,FGA_S609,False
CK2A1,FGF14_S228,False
CK2A1,FGF14_S230,False
PKCD,FGF1_S131,False
TEC,FGF2 iso3_Y82,False
FAM20C,FGF23_S180,False
ERK1,FGFR1_S777,False
ERK2,FGFR1_S777,False
P38A,FGFR1_S777,False
PKCE,FGFR1_S779,False
RSK2,FGFR1_S789,False
FGFR1,FGFR1_Y154,False
FGFR1,FGFR1_Y463,False
FGFR1,FGFR1_Y583,False
FGFR1,FGFR1_Y585,False
Etk,FGFR1_Y653,False
FGFR1,FGFR1_Y653,False
Etk,FGFR1_Y654,False
FGFR1,FGFR1_Y654,False
FGFR1,FGFR1_Y730,False
FGFR1,FGFR1_Y766,False
ERK1,FGFR2_S780,False
ERK2,FGFR2_S780,False
FGFR2,FGFR2_Y769,False
FGFR3,FGFR3_Y647,False
FGFR3,FGFR3_Y648,False
FGFR3,FGFR3_Y724,False
FGFR4,FGFR4_Y754,False
Src,FHIT_Y114,False
Src,FHL1 iso1_Y149,False
Src,FHL1 iso1_Y272,False
Abl,FHL2_Y176,False
Abl,FHL2_Y217,False
Abl,FHL2_Y236,False
Abl,FHL2_Y97,False
PKG1,FHOD1_S1131,False
ROCK1,FHOD1_S1131,False
ROCK1,FHOD1_S1137,False
ERK1,FHOD1_S498,False
ERK2,FHOD1_S498,False
ROCK1,FHOD1_T1141,False
Src,FHOD1_Y99,False
Src,FIP1L1_Y110,False
Met,FIS1_Y38,False
SRMS,FKBP5_Y54,False
ULK1,FLCN_S537,False
ULK1,FLCN_S542,False
CDK4,FLCN_S571,False
CDK4,FLCN_S62,False
CDK4,FLCN_S73,False
PKCD,FLI1_T312,False
Akt1,FLI_S436,False
SGK3,FLI_S436,False
CDK1,FLNA_S1084,False
CDK1,FLNA_S1436,False
CDK1,FLNA_S1459,False
CDK4,FLNA_S1459,False
CDK6,FLNA_S1459,False
CDK1,FLNA_S1533,False
CDK1,FLNA_S1630,False
Akt1,FLNA_S2152,False
CDK4,FLNA_S2152,False
CDK6,FLNA_S2152,False
PAK1,FLNA_S2152,False
PKACA,FLNA_S2152,False
p90RSK,FLNA_S2152,False
PAK1,FLNA_S2292,False
PAK1,FLNA_S2370,False
CAMK2A,FLNA_S2523,False
TAK1,FLNA_T1286,False
Akt1,FLNC_S2233,False
Akt2,FLNC_S2233,False
PKCA,FLNC_S2623,False
PKCA,FLNC_S2624,False
PKCA,FLOT1_S315,False
Src,FLOT1_Y149,False
Fyn,FLOT1_Y160,False
Src,FLOT1_Y56,False
Fyn,FLOT2_Y163,False
FLT3,FLT3_Y589,False
FLT3,FLT3_Y599,False
FLT3,FLT3_Y842,False
FLT3,FLT3_Y955,False
FLT3,FLT3_Y969,False
ATM,FMIP_S307,False
ATM,FMIP_S312,False
ATM,FMIP_S314,False
PKCA,FMIP_S5,False
PKCA,FMIP_S6,False
PDGFRB,FMIP_Y225,False
Src,FMIP_Y225,False
PKCA,FMNL2 iso3_S1072,False
CDK1,FMNL2_S1016,False
CK2A1,FMR1_S500,False
p70S6K,FMR1_S500,False
CK2A1,FN1 iso1_S2384,False
CK2A1,FNIP1_S938,False
CK2A1,FNIP1_S939,False
CK2A1,FNIP1_S941,False
CK2A1,FNIP1_S946,False
CK2A1,FNIP1_S948,False
Abl,FOXA1_Y429,False
Abl,FOXA1_Y464,False
IKKA,FOXA2_S107,False
IKKA,FOXA2_S111,False
Akt1,FOXA2_T156,False
P38A,FOXC1_S241,False
CDK2,FOXC1_T68,False
P38A,FOXC2_S367,False
CK1A,FOXG1_S19,False
Akt1,FOXG1_T279,False
CDK1,FOXK2_S373,False
CDK2,FOXK2_S373,False
CDK1,FOXK2_S428,False
CDK2,FOXK2_S428,False
GSK3B,FOXL2_S33,False
Chk2,FOXM1 iso2_S361,False
GSK3B,FOXM1 iso2_S474,False
PLK1,FOXM1 iso2_S724,False
CDK1,FOXM1 iso2_T596,False
CDK2,FOXM1 iso2_T596,False
CDK4,FOXM1_S35,False
CDK4,FOXM1_S4,False
CDK4,FOXM1_S451,False
CDK6,FOXM1_S451,False
CDK6,FOXM1_S489,False
CDK4,FOXM1_S508,False
CDK6,FOXM1_S508,False
CDK6,FOXM1_S522,False
CDK4,FOXM1_S704,False
CDK6,FOXM1_S704,False
PLK1,FOXM1_S730,False
PLK1,FOXM1_S739,False
CDK4,FOXM1_T510,False
CDK6,FOXM1_T510,False
CDK1,FOXM1_T600,False
CDK4,FOXM1_T600,False
CDK6,FOXM1_T600,False
CDK4,FOXM1_T611,False
CDK6,FOXM1_T611,False
CDK1,FOXM1_T620,False
CDK4,FOXM1_T620,False
CDK6,FOXM1_T620,False
CDK4,FOXM1_T627,False
CDK6,FOXM1_T627,False
RSK2,FOXN2_S365,False
RSK2,FOXN2_S369,False
PKACA,FOXO1A_S153,False
MST1,FOXO1A_S212,False
MST1,FOXO1A_S218,False
AMPKA1,FOXO1A_S22,False
MST1,FOXO1A_S234,False
MST1,FOXO1A_S235,False
CDK1,FOXO1A_S249,False
CDK2,FOXO1A_S249,False
CDK4,FOXO1A_S249,False
CDK5,FOXO1A_S249,False
PKACA,FOXO1A_S276,False
CDK2,FOXO1A_S298,False
Akt1,FOXO1A_S319,False
CK1A,FOXO1A_S322,False
CK1A,FOXO1A_S325,False
NLK,FOXO1A_S329,False
Akt1,FOXO1A_T24,False
AMPKA1,FOXO1A_T649,False
ERK1,FOXO3A_S12,False
ERK2,FOXO3A_S12,False
P38A,FOXO3A_S12,False
MST1,FOXO3A_S209,False
MST1,FOXO3A_S215,False
MST1,FOXO3A_S231,False
MST1,FOXO3A_S232,False
MST1,FOXO3A_S243,False
Akt1,FOXO3A_S253,False
Pim1,FOXO3A_S253,False
ERK1,FOXO3A_S294,False
ERK2,FOXO3A_S294,False
P38A,FOXO3A_S294,False
AMPKA1,FOXO3A_S30,False
SGK1,FOXO3A_S315,False
ERK1,FOXO3A_S344,False
ERK2,FOXO3A_S344,False
P38A,FOXO3A_S344,False
AMPKA1,FOXO3A_S399,False
AMPKA2,FOXO3A_S399,False
AMPKA1,FOXO3A_S413,False
ERK1,FOXO3A_S425,False
ERK2,FOXO3A_S425,False
P38A,FOXO3A_S425,False
AMPKA1,FOXO3A_S555,False
AMPKA2,FOXO3A_S555,False
JNK1,FOXO3A_S574,False
AMPKA1,FOXO3A_S588,False
AMPKA2,FOXO3A_S588,False
AMPKA1,FOXO3A_S626,False
AMPKA2,FOXO3A_S626,False
IKKA,FOXO3A_S644,False
IKKB,FOXO3A_S644,False
P38A,FOXO3A_S7,False
AMPKA1,FOXO3A_T179,False
Akt1,FOXO3A_T32,False
Akt1,FOXO4_S197,False
JNK1,FOXO4_S230,False
Akt1,FOXO4_S262,False
CK1A,FOXO4_S265,False
CK1A,FOXO4_S268,False
JNK1,FOXO4_T227,False
Akt1,FOXO4_T32,False
JNK1,FOXO4_T451,False
JNK2,FOXO4_T451,False
JNK1,FOXO4_T455,False
JNK2,FOXO4_T455,False
GSK3B,FOXP3_S270,False
GSK3B,FOXP3_S274,False
Pim1,FOXP3_S422,False
Lck,FOXP3_Y342,False
P38A,FPR1_S342,False
PKCT,FRA1_S265,False
PKCT,FRA1_T223,False
PKCD,FRA1_T227,False
ERK1,FRA2_S320,False
ERK2,FRA2_S320,False
ERK1,FRA2_T322,False
GSK3B,FRAT1_S188,False
PKACA,FRAT1_S188,False
PKCA,FRAT1_S188,False
CK2A1,FTO_T150,False
CK2A1,FUNDC1_S13,False
ULK1,FUNDC1_S17,False
CK2A1,FURIN_S773,False
CK2A1,FURIN_S775,False
Src,FXN_Y118,False
PAK1,FXR1_S420,False
Chk1,FYTTD1_T205,False
CK1E,FZD6_S648,False
GRK2,FZD6_S648,False
GRK5,FZD6_S648,False
CDK2,FZR1_S151,False
CDK2,FZR1_S163,False
CDK5,FZR1_S163,False
CDK2,FZR1_S40,False
CDK2,FZR1_T121,False
ATM,Fe65_S228,False
ERK2,Fe65_S287,False
SGK1,Fe65_S610,False
GSK3B,Fe65_T579,False
ERK2,Fe65_T709,False
Fer,Fer_Y615,False
Fer,Fer_Y714,False
Src,Fer_Y714,False
Fes,Fes_Y811,False
CK2A1,FosB_S27,False
IKKB,Fos_S308,False
ERK5,Fos_S32,False
p90RSK,Fos_S362,False
ERK1,Fos_S374,False
ERK1,Fos_T232,False
ERK2,Fos_T232,False
ERK5,Fos_T232,False
ERK1,Fos_T331,False
Src,Fos_Y30,False
PKACA,Fyn_S21,False
Fyn,Fyn_Y185,False
Fyn,Fyn_Y213,False
Fyn,Fyn_Y214,False
Fyn,Fyn_Y28,False
PDGFRB,Fyn_Y28,False
Fyn,Fyn_Y30,False
Fyn,Fyn_Y39,False
AXL,Fyn_Y420,False
Fyn,Fyn_Y420,False
CSK,Fyn_Y531,False
EGFR,G-alpha i1_Y154,False
EGFR,G-alpha i1_Y155,False
EGFR,G-alpha i1_Y320,False
PKCE,G-alpha i2_S302,False
PKCE,G-alpha i2_S44,False
PAK1,G-alpha(z)_S16,False
PKCA,G-alpha(z)_S27,False
NME2,G-beta 1_H266,False
CK2A1,G3BP-1_S149,False
Src,G3BP-1_Y133,False
Lck,G3BP-1_Y56,False
PKCD,G6PD iso3_S210,False
PKCD,G6PD iso3_T266,False
Nik,G6PD_S278,False
Nik,G6PD_S40,False
Nik,G6PD_S486,False
Nik,G6PD_S8,False
Src,G6PD_Y428,False
Src,G6PD_Y507,False
CK2A1,G6PI_S185,False
ERK2,GAB1_T476,False
INSR,GAB1_Y242,False
Src,GAB1_Y242,False
Src,GAB1_Y259,False
EGFR,GAB1_Y285,False
INSR,GAB1_Y285,False
Src,GAB1_Y317,False
EGFR,GAB1_Y373,False
INSR,GAB1_Y373,False
EGFR,GAB1_Y447,False
INSR,GAB1_Y447,False
EGFR,GAB1_Y472,False
INSR,GAB1_Y472,False
INSR,GAB1_Y589,False
EGFR,GAB1_Y627,False
Fer,GAB1_Y627,False
INSR,GAB1_Y627,False
Src,GAB1_Y627,False
EGFR,GAB1_Y659,False
INSR,GAB1_Y659,False
Akt1,GAB2_S159,False
ERK1,GAB2_S623,False
ERK2,GAB2_S623,False
ZAP70,GAB2_Y614,False
JAK2,GAB2_Y643,False
TBK1,GABARAPL2_S87,False
TBK1,GABARAPL2_S88,False
PKACA,GAD67_T91,False
CK2A1,GADD45GIP1_S221,False
ITK,GADS_Y45,False
Src,GAK_Y1149,False
Src,GAK_Y412,False
AMPKA1,GAPDH_S122,False
PKCD,GAPDH_S241,False
Akt2,GAPDH_T237,False
PKCD,GAPDH_T246,False
Src,GAPDH_Y42,False
TAK1,GAPVD1_S1012,False
AMPKA1,GAPVD1_S902,False
CDK1,GAPVD1_S950,False
TAK1,GAPVD1_T1013,False
NEK2,GAS2L1_S352,False
PAK5,GATA1_S187,False
Akt1,GATA1_S310,False
P38A,GATA2_S192,False
Akt1,GATA2_S401,False
CDK1,GATA2_T176,False
PKACA,GATA3_S308,False
CDK2,GATA3_T156,False
CDK4,GATA4_S105,False
PKACA,GATA4_S262,False
PKG1,GATA4_S262,False
Akt2,GATA6 iso2_S290,False
ERK1,GATA6_S266,False
ERK2,GATA6_S266,False
Akt1,GATSL3_S14,False
AurB,GBF1_S174,False
CK2A1,GBF1_S292,False
CK2A1,GBF1_S297,False
Src,GBF1_Y1373,False
Src,GBF1_Y1487,False
Src,GBF1_Y1513,False
Src,GBF1_Y1567,False
Src,GBF1_Y317,False
Src,GBF1_Y377,False
Src,GBF1_Y515,False
Src,GBF1_Y876,False
Src,GBF1_Y898,False
LYN,GCET2_Y106,False
Syk,GCET2_Y106,False
LYN,GCET2_Y107,False
Syk,GCET2_Y107,False
LYN,GCET2_Y128,False
Syk,GCET2_Y128,False
LYN,GCET2_Y80,False
Syk,GCET2_Y80,False
LYN,GCET2_Y86,False
Syk,GCET2_Y86,False
CK2A1,GCH1_S81,False
CAMK1A,GCM1_S177,False
CAMK1A,GCM1_S178,False
CAMK1A,GCM1_S269,False
PKACA,GCM1_S275,False
GSK3B,GCM1_S322,False
CAMK1A,GCM1_S47,False
CAMK1A,GCM1_T174,False
CDK4,GCN5_S372,False
CDK4,GCN5_T272,False
PAK1,GDI2_T248,False
PKCZ,GEM_S261,False
AurB,GFAP_S13,False
PKACA,GFAP_S13,False
ROCK1,GFAP_S13,False
AurB,GFAP_S38,False
PKACA,GFAP_S38,False
ROCK1,GFAP_S38,False
PKACA,GFAP_S8,False
AurB,GFAP_T7,False
ROCK1,GFAP_T7,False
PKACA,GFAT iso2_S205,False
PKACA,GFAT iso2_S235,False
PKACA,GFAT_S205,False
PKACA,GFAT_S235,False
CAMK2A,GFAT_S261,False
GSK3B,GFI1_S94,False
GSK3B,GFI1_S98,False
CK2A1,GGA1_S355,False
PKACA,GIRK1_S385,False
PKACA,GIRK4_S412,False
PKACA,GIRK4_T199,False
PRKD3,GIT1_S46,False
PAK1,GIT1_S508,False
PAK1,GIT1_S700,False
Src,GIT1_Y246,False
Src,GIT1_Y284,False
FAK,GIT1_Y321,False
Src,GIT1_Y321,False
ATM,GIT2_S384,False
ATM,GIT2_T195,False
CDK1,GJA1_S255,False
MAPKAPK2,GJA1_S255,False
CDK1,GJA1_S262,False
MAPKAPK2,GJA1_S279,False
P38A,GJA1_S279,False
MAPKAPK2,GJA1_S282,False
CK1A,GJA1_S325,False
CK1A,GJA1_S328,False
CK1A,GJA1_S330,False
PKACA,GJA1_S364,False
PKACA,GJA1_S365,False
PKCA,GJA1_S368,False
PKCE,GJA1_S368,False
PKACA,GJA1_S369,False
PKCA,GJA1_S372,False
Akt1,GJA1_S373,False
PKACA,GJA1_S373,False
Src,GJA1_Y247,False
Src,GJA1_Y265,False
Src,GJA1_Y313,False
EphA1,GJB1_Y243,False
EphB1,GJB1_Y243,False
Ron,GJB1_Y243,False
ERK1,GLE1_S88,False
ERK2,GLE1_S88,False
GSK3B,GLE1_S88,False
JNK1,GLE1_S88,False
ERK2,GLE1_S92,False
GSK3B,GLE1_S92,False
JNK1,GLE1_S92,False
ERK1,GLE1_S93,False
JNK1,GLE1_S93,False
ERK1,GLE1_S99,False
ERK2,GLE1_S99,False
GSK3B,GLE1_S99,False
JNK1,GLE1_S99,False
ERK1,GLE1_T102,False
ERK2,GLE1_T102,False
GSK3B,GLE1_T102,False
JNK1,GLE1_T102,False
AMPKA2,GLI1_S102,False
MEKK3,GLI1_S1078,False
MLK3,GLI1_S1089,False
MEKK3,GLI1_S201,False
MEKK3,GLI1_S204,False
MEKK3,GLI1_S243,False
PKCI,GLI1_S243,False
AMPKA1,GLI1_S408,False
AMPKA2,GLI1_S408,False
DYRK1A,GLI1_S408,False
PKACA,GLI1_S544,False
PKACA,GLI1_S560,False
PKACA,GLI1_S640,False
p70S6K,GLI1_S84,False
MEKK3,GLI1_S968,False
AMPKA2,GLI1_T1074,False
MEKK3,GLI1_T1074,False
PKCI,GLI1_T304,False
PKACA,GLI1_T374,False
MLK3,GLI1_T394,False
CRIK,GLI2_S149,False
JNK1,GLI2_T1546,False
PKACA,GLI3_S1006,False
PKACA,GLI3_S849,False
PKACA,GLI3_S865,False
PKACA,GLI3_S877,False
PKACA,GLI3_S907,False
PKACA,GLI3_S980,False
CAMK2A,GLO1_T107,False
Abl,GLO1_Y136,False
EphA5,GLO1_Y136,False
EphA7,GLO1_Y136,False
EphA8,GLO1_Y136,False
FGFR2,GLO1_Y136,False
FGFR3,GLO1_Y136,False
FGFR4,GLO1_Y136,False
FGR,GLO1_Y136,False
LYN,GLO1_Y136,False
Src,GLO1_Y136,False
VEGFR1,GLO1_Y136,False
VEGFR3,GLO1_Y136,False
Yes,GLO1_Y136,False
ERK1,GLRA1_S408,False
ERK2,GLRA1_S408,False
Src,GLRB_Y435,False
ATM,GLTSCR2_T289,False
ATM,GLUT1_S490,False
CK2A1,GMF-beta_S53,False
PKCA,GMF-beta_S72,False
PKACA,GMF-beta_S83,False
p90RSK,GMF-beta_T27,False
Abl,GMF-gamma_Y104,False
EphA4,GMPR_Y267,False
CDK1,GMPS_T318,False
JNK1,GNMT_S10,False
PKCA,GNMT_S10,False
Chk1,GOLGA4_S71,False
DNAPK,GOLPH3_T143,False
DNAPK,GOLPH3_T148,False
PKACA,GPKOW_S27,False
PKACA,GPKOW_T316,False
GRK1,GPR120 iso1_S366,False
PKCA,GPR120 iso1_S366,False
GRK1,GPR120 iso1_S373,False
GRK1,GPR120 iso1_T363,False
PKCA,GPR120 iso1_T363,False
PKCA,GPR15_S357,False
PKCA,GPSM2_S408,False
PBK,GPSM2_T457,False
GSK3A,GPSM3_S35,False
Abl,GPX1_Y98,False
Arg,GPX1_Y98,False
ERK1,GRASP55_T222,False
CDK2,GRASP55_T225,False
ERK1,GRASP55_T225,False
ERK2,GRASP55_T225,False
PLK1,GRASP65_S189,False
JNK2,GRASP65_S274,False
ERK2,GRB10_S150,False
mTOR,GRB10_S428,False
ERK2,GRB10_S476,False
mTOR,GRB10_S476,False
mTOR,GRB10_T155,False
Fyn,GRB10_Y67,False
Src,GRB10_Y67,False
CK2A1,GRB14_S358,False
GSK3A,GRB14_S358,False
GSK3B,GRB14_S358,False
CK2A1,GRB14_S362,False
GSK3A,GRB14_S362,False
GSK3B,GRB14_S362,False
CK2A1,GRB14_S366,False
GSK3A,GRB14_S366,False
GSK3B,GRB14_S366,False
GSK3B,GRB14_S370,False
GSK3A,GRB14_S419,False
GSK3B,GRB14_S419,False
GSK3A,GRB14_S423,False
GSK3B,GRB14_S423,False
ALK,GRB2_Y160,False
FGFR2,GRB2_Y160,False
BCR-ABL1,GRB2_Y209,False
JAK2,GRB2_Y209,False
JAK2,GRB2_Y37,False
JAK2,GRB2_Y52,False
JAK2,GRB2_Y7,False
JNK1,GRB7_S194,False
FAK,GRB7_Y188,False
ROCK1,GRF-1_S1174,False
PKCA,GRF-1_S1221,False
PKCA,GRF-1_S1236,False
ROCK1,GRF-1_S1236,False
ROCK1,GRF-1_T1173,False
PKCA,GRF-1_T1226,False
ROCK1,GRF-1_T1226,False
Src,GRF-1_Y1087,False
Src,GRF-1_Y1105,False
ERK1,GRHL1_S76,False
P38A,GRHL3_T454,False
PKACA,GRK1_S21,False
PKCA,GRK2_S29,False
PKCG,GRK2_S29,False
CDK2,GRK2_S670,False
Src,GRK2_Y13,False
Src,GRK2_Y86,False
Src,GRK2_Y92,False
GRK4,GRK4_S10,False
GRK4,GRK4_S139,False
GRK4,GRK4_S244,False
GRK4,GRK4_S249,False
GRK4,GRK4_S419,False
GRK4,GRK4_S430,False
GRK4,GRK4_S485,False
GRK4,GRK4_T256,False
GRK4,GRK4_T426,False
GRK5,GRK5_S484,False
GRK5,GRK5_T10,False
GRK5,GRK5_T485,False
